"id","name","geom"
316,"Güvercinlik","0101000020E61000001ABA7E66B58E4040027E8D2441CA4440"
317,"Hüdayet","0101000020E6100000B54C2B2A878D40406765FB90B7C74440"
318,"Sarma","0101000020E6100000452454BA05994040ED003E2E60CB4440"
319,"Tütenli","0101000020E6100000B4F4B23742884040B9A6406667C84440"
320,"Terzi","0101000020E6100000AEC8F9AC7C8B40403D3B2A487DBE4440"
321,"Başköy","0101000020E6100000FC28D9A0E57C4040BA6EA53220CE4440"
322,"Selki","0101000020E6100000F32DBD47478E4040B78196091ACB4440"
323,"Aşağı Tekke","0101000020E61000004672439D0389404029F8B7150CC04440"
324,"Kayacık","0101000020E61000009402C1D2AF814040F4DA11F351CE4440"
325,"Ruşen","0101000020E6100000C3239639027A4040CD57C9C7EECE4440"
326,"Terziler","0101000020E61000005177AFA4261C404040CEEAD3E0B64440"
327,"Keleşoğlu","0101000020E61000003EC857A76F3040401C695F2F03AD4440"
328,"Akkaya","0101000020E6100000C2A6CEA3E2FE404003907F0B57A14440"
329,"Köle","0101000020E610000087BE60DCB2094140F2BC0ADFB1B84440"
330,"Tepedelik","0101000020E610000046EA3D95D31C4140C11BD2A8C0BB4440"
331,"mahalle","0101000020E6100000148CEF3092F84040490F43AB93AF4440"
332,"Bürümce","0101000020E6100000F54C2F3196F8404064B14D2A1AE14440"
333,"Bağlarbaşı","0101000020E6100000F3D775B9D22341400B46257502ED4440"
334,"Kesercioğlu","0101000020E6100000AABC789A272941401316702AADCA4440"
335,"Tekke","0101000020E6100000EC0C9DE8042D4140FE0DDAAB8FCA4440"
336,"Aşağı Akçasu","0101000020E61000003A6865B1033041404E80BCB266CC4440"
337,"Karaçallık","0101000020E6100000C3842C66DF1E4140D434DE0CEDC84440"
338,"Fahra","0101000020E6100000619390A3945441407D93A641D1BA4440"
339,"Aşağı Akçabük","0101000020E6100000F74F81DDFA7D414018096D3997B54440"
340,"Bürmük","0101000020E6100000DD3E5013228F41408632F90BE2B24440"
341,"Karşı","0101000020E61000008A7780272D844140799109F835A74440"
342,"Hacılar","0101000020E61000005730E01BF9834140C3CEB9803C8C4440"
343,"mahalle","0101000020E6100000B937BF61A28641400F8A9C7411AF4440"
344,"Anayurt","0101000020E6100000FEF2C98AE177414065D9380774B14440"
345,"Zeyve","0101000020E6100000849ECDAACF70414072C0AE264FAC4440"
