"id","name","geom"
287,"Divriği","0101000020E6100000ADE584BF150F4340CC400A4389AF4340"
288,"Arapgir","0101000020E61000002DBB16E3B23E43400081183268854340"
289,"Kemaliye","0101000020E61000000B4C022F8E3F434047B2A2618CA14340"
290,"Keban","0101000020E6100000E8ECAEFDAE5E434019FE7854A1654340"
291,"Arguvan","0101000020E6100000161EEA2DD42143408DBA31981A644340"
292,"Hekimhan","0101000020E61000001FBE4C1421F74240E6F6DC5383684340"
293,"Kuluncak","0101000020E6100000F54883DBDAD54240E48CBC0743714340"
294,"Devrek","0101000020E6100000F360E696B1F43F402D16D055049C4440"
295,"Çaycuma","0101000020E6100000B87AA93352094040E7954627A6B64440"
296,"Küre","0101000020E6100000A07312A518DB4040DE85F766E5E64440"
297,"Taşköprü","0101000020E6100000B65906E6321B41406C8CE77D2DC14440"
298,"Boyabat","0101000020E61000002DCCE78134624140FC57B15307BC4440"
299,"Durağan","0101000020E6100000C466DBC4248741402A68A4EF7FB54440"
300,"İspir","0101000020E6100000D7E2AEB9FE7F4440238D6555DF3D4440"
301,"Demirözü","0101000020E61000009070B5A915F243401DEAD21ADE144440"
302,"Aydıntepe","0101000020E61000006DA34B4920134440E313573AC4314440"
303,"Reyhanlı","0101000020E610000016E357079B4842405A958E835C224240"
304,"Beylikova","0101000020E61000003C5BF6DA22353F40BD83E9C59AD84340"
305,"Pazaryeri","0101000020E6100000AAAB4C4233E73D40AC20617369FF4340"
306,"Çan","0101000020E610000011436106190D3B4038EDCE7FB4034440"
307,"Yenice","0101000020E61000000BF54FCB6A413B4052B06B2002F74340"
308,"Bucak","0101000020E6100000A886A2E5E5953E40888F3E9C76BA4240"
309,"Karamanlı","0101000020E61000009059AC9795D23D40F1D7648D7AAF4240"
310,"Yeşilova","0101000020E6100000F7B3B34357C13D407CBB80F2D2C04240"
311,"Tefenni","0101000020E6100000ECF65965A6C63D40C4BFBE8C18A84240"
312,"Kemer","0101000020E6100000F2CD3637A60F3E40A3DAF1704CAD4240"
